Station_id,month,year,avg_temperature (C DegC),std_deviation_water_temperature (C DegC),min_temperature (C DegC),max_temperature (C DegC)
CRMS0175-H01,12,2017,14.99178765,4.676171784,3.91,24.8
CRMS0178-H01,2,2011,14.96769113,6.340616894,4.98,24.49
CRMS0318-H01,12,2018,14.96111576,3.348153884,6.32,21.7
CRMS0178-H01,1,2009,14.94758065,3.345518622,6.98,21.74
CRMS0335-H01,12,2023,14.9351344,2.409845545,7.17,21.27
CRMS0978-H01,1,2009,14.92111559,4.283212179,3.52,23.92
CRMS0310-H01,2,2011,14.91093751,7.104552576,2.55,26.26
CRMS0318-H01,1,2009,14.90272851,4.470997507,4.44,26.79
CRMS0292-H01,1,2009,14.89133066,4.372763623,4.38,23.56
CRMS0318-H01,12,2023,14.88909947,3.071014671,6.51,22.83
CRMS0292-H01,1,2021,14.88801073,3.984207765,6.7,24.54
CRMS0178-H01,12,2017,14.88629033,3.927859729,7.04,22.34
CRMS0337-H01,12,2018,14.88069891,2.643500331,9.59,21.65
CRMS0335-H01,12,2011,14.86717773,2.872848031,6.39,20.45
CRMS0337-H01,1,2013,14.8644973,3.87767668,5.21,22.47
CRMS0318-H01,2,2022,14.85075893,4.393399511,3.64,24.99
CRMS0335-H01,2,2022,14.84538465,3.720849179,4.53,24.02
CRMS0318-H01,12,2017,14.84003157,4.87651714,3.61,25.4
CRMS0978-H01,2,2011,14.82444938,6.9231177,3.71,26.08
CRMS0164-H01,12,2020,14.82051073,2.947508001,6.82,21.31
CRMS0319-H01,1,2017,14.80565609,5.62329298,4.3,21.62
CRMS0336-H01,2,2011,14.79704271,6.732772418,4.29,24.82
CRMS0164-H01,1,2021,14.79408601,4.079111228,6.6,23.39
CRMS0336-H01,12,2018,14.77844086,2.759652135,8.99,20.95
CRMS0292-H01,12,2006,14.72655914,4.375929326,2.41,21.93
CRMS0175-H01,12,2011,14.70779753,3.169078333,6.09,21.09
CRMS0335-H01,1,2013,14.68388441,3.744718278,6.63,21.45
CRMS0337-H01,1,2021,14.65988847,3.371463037,7.31,21.81
CRMS0336-H01,1,2009,14.65252686,3.798678764,1.22,21.87
CRMS0319-H01,12,2017,14.65038977,4.351906597,5.78,23.17
CRMS0337-H01,2,2014,14.63206248,3.990245981,4.79,22.31
CRMS0310-H01,12,2006,14.58716398,4.241123844,-1.42,21.79
CRMS0335-H01,2,2011,14.58270271,6.781747261,0.76,25.95
CRMS0978-H01,12,2006,14.57845432,4.356958303,3.43,22.1
CRMS0310-H01,12,2017,14.57454304,4.626118639,4.87,26.14
CRMS0337-H01,12,2020,14.54324999,1.983616757,9.87,19.2
CRMS0335-H01,12,2018,14.54041667,2.522998626,7.89,20.36
CRMS0164-H01,1,2007,14.51718709,3.851929304,6.85,23.62
CRMS0336-H01,2,2014,14.51487215,4.144374935,5.01,22.06
CRMS0978-H01,12,2017,14.50383068,4.746871576,5.35,24.4
CRMS0318-H01,1,2021,14.49203102,3.974290361,5.64,24.39
CRMS0175-H01,12,2013,14.48452956,4.150578681,5.62,26.42
CRMS0178-H01,12,2020,14.47998655,2.114238375,8.89,18.95
CRMS0318-H01,12,2020,14.45635683,2.885739981,5.37,20.66
CRMS0978-H01,2,2007,14.45566965,4.322047401,4.74,24.4
CRMS0292-H01,2,2007,14.44526788,4.659299924,2.48,24.51
CRMS0319-H01,12,2020,14.43905913,2.259797822,9.14,20.24
CRMS0292-H01,2,2015,14.43808037,3.43026283,5.15,24.56
CRMS0337-H01,12,2017,14.43198322,4.294826079,6.15,23.97
CRMS0310-H01,12,2020,14.42754033,2.707883858,7.03,21.67
CRMS0978-H01,12,2020,14.40598119,2.678893071,7.3,20.7
CRMS0319-H01,12,2013,14.39758063,3.556962886,8.92,23.73
CRMS0310-H01,2,2007,14.38858633,4.448876178,0.56,23.62
CRMS0292-H01,1,2007,14.38594087,3.527000948,3.88,22.02
CRMS0292-H01,1,2022,14.3820155,4.212004658,4.65,26.18
CRMS0318-H01,12,2013,14.32100313,4.188830243,5.54,25.95
CRMS0164-H01,2,2015,14.31132441,3.418634511,7.11,22.61
CRMS0336-H01,12,2017,14.30935223,4.377580416,6.2,22.57
CRMS0336-H01,12,2020,14.30786668,2.584921309,8.32,19.54
CRMS0178-H01,2,2014,14.29574404,3.715724621,7.17,21.07
CRMS0310-H01,12,2013,14.26772851,3.942406737,5.11,26.15
CRMS0178-H01,12,2013,14.26543012,3.050130149,8.98,22.25
CRMS0319-H01,1,2021,14.25986558,3.647840855,6.85,21.15
CRMS0164-H01,1,2019,14.25938172,3.587215729,7.9,22.25
CRMS0978-H01,12,2013,14.24024193,4.085032452,6.29,25.14
CRMS0319-H01,2,2021,14.22958336,4.683812759,5.14,25.89
CRMS0292-H01,12,2009,14.2248387,3.428418908,5.36,23.09
CRMS0335-H01,2,2014,14.22170915,4.050057015,4.36,22.06
CRMS0319-H01,1,2009,14.21185841,3.041233685,8.21,22.04
CRMS0978-H01,1,2021,14.20419356,4.065200932,6.17,22.83
CRMS0335-H01,12,2017,14.18506756,4.076949435,6.35,22.74
CRMS0178-H01,1,2021,14.17856182,3.1954712,6.95,20.75
CRMS0336-H01,1,2021,14.17169999,3.590221561,6.89,22.06
CRMS0164-H01,12,2009,14.16760755,3.135080842,8.06,23
CRMS0318-H01,2,2021,14.15813242,5.390306177,0.28,25.82
CRMS0292-H01,1,2016,14.14516128,2.360050528,6.24,18.86
CRMS0310-H01,1,2021,14.12717741,4.134436262,5.39,22.75
CRMS0175-H01,12,2006,14.10321238,4.410557018,2.03,21.6
CRMS0310-H01,2,2021,14.10096727,5.037396066,2.76,26.12
CRMS0175-H01,2,2007,14.08602677,4.70977495,2.88,24.4
CRMS0978-H01,2,2021,14.04059522,5.163117354,3.29,26.5
CRMS0319-H01,1,2019,14.01939514,3.040140355,8.94,21.26
CRMS0175-H01,12,2020,14.00701614,3.162116642,4.04,20.6
CRMS0178-H01,1,2019,13.98587365,2.943310515,9.01,20.83
CRMS0335-H01,1,2019,13.98392276,3.116914482,6.76,21
CRMS0175-H01,2,2021,13.96580356,5.260181961,1.53,25.67
CRMS0318-H01,12,2006,13.95860215,5.032432491,-1.49,24.82
CRMS0336-H01,12,2013,13.94954301,3.455958387,8.28,23.41
CRMS0175-H01,1,2021,13.94427421,4.291856676,5.13,23.65
CRMS0310-H01,1,2007,13.93474463,3.684591063,0.7,22.43
CRMS0337-H01,1,2019,13.89449932,3.011382121,7.83,21.14
CRMS0337-H01,2,2021,13.88973807,4.389349408,4.43,24.22
CRMS0336-H01,12,2006,13.88942205,4.371446882,-1.59,20.56
CRMS0337-H01,12,2013,13.88885753,3.363519559,4.87,23.6
CRMS0319-H01,2,2015,13.86900299,2.571410012,8.63,19.57
CRMS0978-H01,1,2007,13.83647374,3.685315068,6.57,22.31
CRMS0978-H01,1,2019,13.80682795,3.409685773,6.68,21.48
CRMS0310-H01,1,2019,13.79879032,3.491761282,5.62,21.72
CRMS0336-H01,2,2021,13.76886363,4.772418118,3.43,24.44
CRMS0335-H01,12,2013,13.7672715,3.117769695,5.79,22.1
CRMS0336-H01,1,2007,13.75201754,3.486253409,0.48,21.32
CRMS0318-H01,2,2015,13.74459131,3.714228605,3.02,24.45
CRMS0337-H01,12,2006,13.74349461,4.385114831,-1.61,21.51
CRMS0164-H01,1,2008,13.72571237,4.497030489,1.89,24.58
CRMS0175-H01,1,2007,13.72290324,3.5897454,3.82,24.65
CRMS0318-H01,2,2007,13.71319939,5.162091093,-1.29,23.93
CRMS0310-H01,2,2015,13.68145834,3.409334358,5.2,22.15
CRMS0336-H01,1,2019,13.66844683,3.150185336,8.43,21.01
CRMS0178-H01,2,2021,13.65626489,4.114177905,5.59,23.31
CRMS0318-H01,1,2019,13.5900433,3.675822499,4.72,22.55
CRMS0337-H01,2,2007,13.58500746,4.413131335,-0.46,22.93
CRMS0164-H01,1,2016,13.55946237,2.521502733,6.08,19.63
CRMS0164-H01,1,2015,13.55686827,3.74578176,4.99,22.86
CRMS0175-H01,1,2019,13.55409946,3.639949125,5.43,21.77
CRMS0978-H01,2,2015,13.55059524,3.116462861,6.29,21.2
CRMS0336-H01,1,2013,13.55058364,3.627027004,7.74,21.41
CRMS0164-H01,1,2022,13.54125169,4.171880517,6,26.81
CRMS0175-H01,2,2015,13.53897319,3.276072784,5.34,23.25
CRMS0310-H01,12,2009,13.52748656,2.821293804,6.87,21.67
CRMS0319-H01,12,2009,13.52026881,2.507081525,8.81,19.51
CRMS0292-H01,1,2015,13.51799731,3.524951391,4.49,20.94
CRMS0175-H01,12,2009,13.50818547,2.88532925,6.27,21.87
CRMS0978-H01,12,2009,13.46056452,2.84973617,7.57,21.19
CRMS0164-H01,1,2011,13.4402285,3.800093459,2.2,23.82
CRMS0978-H01,1,2008,13.41994624,4.128782095,2.68,23.61
CRMS0178-H01,2,2015,13.3947619,2.193345218,8.28,18.33
CRMS0336-H01,2,2015,13.38861026,2.65447459,7.87,19.6
CRMS0335-H01,2,2021,13.3515396,4.707329211,2.48,24.03
CRMS0318-H01,1,2011,13.32461536,2.507772533,6.14,20.78
CRMS0292-H01,1,2008,13.31145162,4.107991109,1.03,21.97
CRMS0335-H01,2,2015,13.31053892,2.832178285,6.34,20.33
CRMS0337-H01,2,2015,13.27550595,2.516490601,6.86,19.63
CRMS0178-H01,12,2009,13.22299731,2.08166054,8.43,18.33
CRMS0337-H01,1,2007,13.19745965,3.729646418,-0.3,20.9
CRMS0336-H01,1,2008,13.14369097,3.666805302,5.15,19.64
CRMS0336-H01,12,2009,13.12098117,2.586231757,8.14,20.13
CRMS0337-H01,12,2009,13.08828842,2.264858351,5.93,19.73
CRMS0178-H01,1,2022,13.07549392,3.77082376,6.87,24.83
CRMS0310-H01,1,2008,13.04606679,3.592572005,3.75,21.55
CRMS0318-H01,1,2007,13.02838709,4.514520165,-0.65,25.01
CRMS0318-H01,12,2009,12.95427157,3.338536619,4.28,22.99
CRMS0319-H01,1,2016,12.9413441,1.886216149,8.26,17.28
CRMS0292-H01,1,2011,12.93174733,3.375224465,2.6,20.74
CRMS0178-H01,1,2016,12.91595431,1.695797013,7.83,16.99
CRMS0310-H01,1,2016,12.87450268,2.381729694,4.24,17.64
CRMS0164-H01,12,2010,12.81212366,4.182684717,2.48,23.29
CRMS0337-H01,1,2008,12.79452453,3.259596769,2.99,20.11
CRMS0178-H01,1,2015,12.77116935,2.603430699,6.75,18.3
CRMS0978-H01,1,2016,12.74356183,2.307036435,5.69,17.75
CRMS0319-H01,1,2008,12.73709852,3.516848253,3.4,20.77
CRMS0337-H01,1,2016,12.68435484,1.852121657,3.63,16.8
CRMS0319-H01,1,2015,12.67357528,3.056767173,5.55,19.61
CRMS0318-H01,1,2016,12.66649643,2.493030128,4.68,17.25
CRMS0175-H01,1,2008,12.66383065,4.205877774,-0.23,21.56
CRMS0175-H01,1,2016,12.66274194,2.505844163,2.58,18
CRMS0175-H01,1,2015,12.65946237,3.610200117,1.64,20.35
CRMS0318-H01,1,2015,12.63604269,3.590068545,2.46,20.87
CRMS0310-H01,1,2022,12.6195879,4.328979558,3.48,26.67
CRMS0978-H01,1,2022,12.56745255,4.104594678,3.17,26.09
CRMS0336-H01,1,2016,12.54076612,1.957189686,7.17,17.04
CRMS0178-H01,1,2008,12.52998652,3.365024793,3.62,20.2
CRMS0318-H01,12,2010,12.52880417,3.128537424,4.35,22.6
CRMS0310-H01,1,2015,12.51139786,3.683638559,0.22,21.09
CRMS0978-H01,1,2015,12.49127688,3.379511971,3.52,20.76
CRMS0319-H01,1,2011,12.49112903,2.819013749,4.96,19.38
CRMS0319-H01,1,2022,12.48881721,3.842175513,5.42,25.4
CRMS0175-H01,1,2022,12.46431084,4.349426866,3.56,26.23
CRMS0292-H01,12,2010,12.44205646,3.814013573,3.19,20.31
CRMS0335-H01,1,2016,12.44013441,1.86605816,4.01,16.1
CRMS0310-H01,1,2011,12.42125677,3.776156235,0.08,22.42
CRMS0337-H01,1,2011,12.39590634,2.7567716,3.19,19.15
CRMS0335-H01,1,2022,12.33161602,3.857067787,3.44,24.91
CRMS0336-H01,1,2015,12.26916208,3.130466024,3.15,19.06
CRMS0335-H01,1,2015,12.26750344,3.167646881,1.71,18.61
CRMS0175-H01,1,2011,12.25723348,3.605426673,0.21,22.14
CRMS0337-H01,1,2015,12.23856759,3.263178074,0.01,21.09
CRMS0164-H01,2,2010,12.23438988,2.879678103,4.78,20.37
CRMS0336-H01,1,2022,12.2103629,3.937715373,2.95,25.1
CRMS0178-H01,1,2011,12.17383063,2.758977063,3.75,17.92
CRMS0337-H01,1,2012,12.14444918,3.909390991,0.62,20.34
CRMS0978-H01,1,2011,12.1263172,3.590590113,0.36,20.9
CRMS0292-H01,2,2010,12.08192253,3.084237711,4.17,19.86
CRMS0335-H01,1,2011,12.07137498,2.812104395,2.17,18.04
CRMS0318-H01,1,2022,12.06377688,4.570970016,1.47,25.49
CRMS0336-H01,2,2019,12.05499983,0.320071146,11.69,12.76
CRMS0336-H01,1,2011,12.05164834,2.943609943,0.34,19.43
CRMS0164-H01,1,2010,12.00479839,4.842911731,0.42,20.53
CRMS0319-H01,12,2010,11.8908,2.82331432,4.69,19.14
CRMS0310-H01,12,2010,11.86993279,4.060053444,1.34,25.12
CRMS0175-H01,12,2010,11.67289368,3.614950706,2.45,23.35
CRMS0319-H01,2,2010,11.66974702,2.336551324,5.12,18.9
CRMS0318-H01,1,2018,11.63965843,4.185529677,0.57,19.88
CRMS0318-H01,1,2008,11.6116912,3.757999223,0,20.11
CRMS0978-H01,12,2010,11.60842742,3.609780537,1.78,20.62
CRMS0310-H01,2,2010,11.54550597,2.842274234,3.16,18.69
CRMS0337-H01,12,2010,11.521848,3.22182829,0.74,22.01
CRMS0292-H01,1,2018,11.51878868,4.759793543,0.08,20.41
CRMS0175-H01,2,2010,11.47750001,2.821745193,2.74,18.18
CRMS0292-H01,1,2014,11.39659946,3.88460818,0.45,18.39
CRMS0336-H01,12,2010,11.38938718,3.098929385,3.49,17.88
CRMS0978-H01,2,2010,11.37032738,2.711169456,3.17,18.15
CRMS0310-H01,1,2010,11.36018997,4.855367536,0.08,20.77
CRMS0178-H01,12,2010,11.32284046,3.193137453,4.64,17.67
CRMS0164-H01,1,2014,11.30069891,4.254654991,0.63,19.89
CRMS0335-H01,12,2010,11.2917184,3.351045684,1.07,18.93
CRMS0319-H01,1,2010,11.26442204,4.471402837,1.89,18.86
CRMS0292-H01,1,2010,11.2591398,4.665797347,0,20.19
CRMS0175-H01,1,2010,11.20760217,4.840438725,0.13,20.8
CRMS0337-H01,1,2010,11.176793,4.264431759,0.17,18.45
CRMS0318-H01,1,2010,11.16183613,4.802842701,0.13,20.53
CRMS0178-H01,2,2010,11.13916667,2.089419645,5.85,17.24
CRMS0978-H01,1,2010,11.13795116,4.941366824,0.05,19.17
CRMS0337-H01,12,2011,11.12744184,3.152683845,0.13,17.63
CRMS0337-H01,2,2010,11.11001492,2.533502661,1.19,17.02
CRMS0178-H01,1,2010,11.01619625,4.371147435,1,18.01
CRMS0336-H01,1,2010,10.98377387,4.587624316,0.7,19.26
CRMS0164-H01,1,2018,10.97614246,4.639948149,0.58,19.35
CRMS0336-H01,2,2010,10.87991434,2.68636461,4.1,18.33
CRMS0318-H01,1,2014,10.87416351,3.756633658,0.26,21.76
CRMS0318-H01,2,2010,10.84726456,3.229983931,2.38,18.73
CRMS0310-H01,1,2018,10.63425649,4.456977951,0.06,19.44
CRMS0319-H01,1,2014,10.47755046,3.270695408,1.74,15.98
CRMS0337-H01,1,2018,10.47713395,3.85380539,0,18.29
CRMS0178-H01,1,2014,10.40983871,3.061200381,2.85,15.53
CRMS0310-H01,1,2014,10.37908108,4.084868541,0.02,21.42
CRMS0319-H01,1,2018,10.37650538,4.020294304,2.53,17.56
CRMS0978-H01,1,2018,10.24747626,4.475978897,0.08,17.94
CRMS0178-H01,1,2018,10.21486559,3.505475773,3.34,16.23
CRMS0292-H01,11,2019,10.20444446,3.203896359,7.76,17.98
CRMS0175-H01,1,2014,10.18303762,3.945657935,0.11,17.8
CRMS0336-H01,1,2014,10.16906163,3.449255682,1.01,16.03
CRMS0337-H01,1,2014,10.14570001,3.505602501,0.07,17.07
CRMS0175-H01,1,2018,10.08811218,4.498640476,0.07,18.86
CRMS0978-H01,1,2014,10.08129033,3.887685574,0.6,18.17
CRMS0336-H01,1,2018,10.03735127,3.958902015,1.43,16.73
CRMS0335-H01,1,2014,9.890617104,3.312486863,0.34,16.25
CRMS0335-H01,1,2018,9.810057556,3.483930294,0.18,15.8
